,maturity,prev_maturity,a_change,a_rel_change,b_change,b_rel_change,rho_change,rho_rel_change,m_change,m_rel_change,sigma_change,sigma_rel_change,param_stability
0,0.024657534246575342,0.00821917808219178,-0.001867456521436845,-0.9999998047031711,0.03418572925440364,1.022143194339741,-4.999148821793753e-06,-4.999173834161536e-06,-0.08124286911204515,-7.078629621330665,0.08727916456785342,0.4518085683676938,7.235738014715348
1,0.04657534246575343,0.024657534246575342,4.507789772980409e-09,12.359983135005422,0.012783921119457642,0.1890249225279467,4.7503359690281854e-08,4.750335988748949e-08,-0.01994850685641883,-0.21514766330996168,0.037402418114640845,0.13336264733035677,12.36401988156303
2,0.06575342465753424,0.04657534246575343,-4.867264235695391e-09,-0.9989258189200256,0.008791884019150265,0.10933166930399174,-5.164168515037204e-08,-5.164168781791339e-08,-0.023153942127243643,-0.20550487402636458,0.07192517283208477,0.22628019583373946,1.0503528863639073
3,0.08493150684931507,0.06575342465753424,6.50355895335355e-11,12.42572955608581,-7.314516164724782e-05,-0.0008199516069156796,1.746494060483883e-10,1.746494060506798e-10,0.020527102095794975,0.15113180001735294,0.02509658863846398,0.06438587607782285,12.426815442232973
4,0.10410958904109589,0.08493150684931507,2.6702075100538924e-10,3.7999504538690694,-0.005171346420276515,-0.058017965477496526,1.2253508208104336e-09,1.2253508210405176e-09,0.07713765054071173,0.6690434989621973,-0.01160022997822241,-0.027960402151925294,3.8589364498226675
5,0.1232876712328767,0.10410958904109589,-2.924289363497767e-10,-0.8669948367231793,0.0034982650739222437,0.041664767049429265,-1.289397699721917e-09,-1.2893977015439916e-09,0.005446084655841912,0.14272544952262667,0.012677907872698402,0.03143695320752881,0.8802129490562746
6,0.2,0.1232876712328767,5.359790893997174e-10,11.947457996841214,-0.00013202246596112632,-0.0015095103991235137,1.9662542705134456e-09,1.9662542707567165e-09,0.09062357077060818,2.770373158433855,0.017017687003275994,0.04091199918154629,12.264517768487865
7,0.27671232876712326,0.2,5.27338875698522e-09,9.078893967065751,0.012534950376644774,0.14353802133422838,5.9264463336816675e-09,5.9264463460678055e-09,-0.04128232404738229,-0.7128471581204204,0.06509733716628524,0.1503485968518794,9.109208231246397
8,0.35342465753424657,0.27671232876712326,-1.7520727553054973e-09,-0.2992832526138312,0.003333075928159901,0.033376357171859015,-3.1682345635886122e-09,-3.168234588986523e-09,0.03571122379759805,2.147454143292869,0.04143465881598146,0.08318987187469334,2.1700608974960622
9,0.44931506849315067,0.35342465753424657,-2.647746216314629e-09,-0.645452277268588,-0.004410416658646388,-0.04273806212776307,-4.836507749850227e-09,-4.836507773298531e-09,0.09678986489134964,1.849224495042853,0.011691905204186503,0.021671420711151818,1.9592182287146516
10,0.5260273972602739,0.44931506849315067,-1.380136218601661e-09,-0.9489318732301144,0.008487077851857427,0.0859137352383324,4.647482398922875e-11,4.647482398977164e-11,-0.03237498842304584,-0.2170914434649306,0.04596860722312868,0.0833973398888362,0.9807837075832966
11,0.6986301369863014,0.5260273972602739,3.839289699466508e-09,51.6908932369429,0.0060830641779117955,0.05670632298308328,3.709832441245453e-11,3.7098324414612025e-11,0.010961182946688769,0.09388138140302268,0.09078693950293071,0.1520290087204599,51.691233161662545
12,0.7753424657534247,0.6986301369863014,-3.6397032783718785e-09,-0.9300227497401035,0.00456999107312446,0.0403153221409912,-8.968348286231276e-11,-8.96834828708555e-11,-0.006889929513093057,-0.05394691242095319,0.03195594251054923,0.046450597420334944,0.9336142498880011
13,0.947945205479452,0.7753424657534247,-2.32161640834423e-10,-0.8477370883509948,0.005281464803215605,0.044786196123269464,-5.151989945773039e-12,-5.151989945801741e-12,-0.013800871089752614,-0.11422017109818766,0.09970369624926012,0.13849439628814025,0.8676928717109125
14,1.1945205479452055,0.947945205479452,5.202330144423937e-11,1.2475975075309265,0.011780901343991554,0.09561826977121482,1.939004512507836e-12,1.9390045125086485e-12,-0.020132652706438783,-0.18810984379033524,0.10390623333378746,0.1267744242548157,1.2716522568247128
15,1.6958904109589041,1.1945205479452055,0.01178382754310647,125731595.06064491,0.024359060472213645,0.18045280183603568,-2.35800268200137e-12,-2.35800268200693e-12,-0.04110987611692847,-0.47310704278362736,0.07647865940343634,0.08281201098616055,125731595.06064491
16,1.7726027397260273,1.6958904109589041,0.0021750144532637003,0.18457622771619844,0.004832991069909087,0.030329863893210025,0.0,0.0,-0.0066376812344065145,-0.144979715663016,0.0,0.0,0.23665883130669677
17,2.191780821917808,1.7726027397260273,-0.01395884208926158,-0.9999999999404909,0.043230569320018175,0.2633110808195362,6.922795670050164e-11,6.922795670050164e-11,-0.03501856020616326,-0.8945666833350518,0.0,0.0,1.3673266896014313
18,2.6931506849315068,2.191780821917808,5.4137076895489626e-12,6.517219361036384,0.03640338016022421,0.17551311993671148,5.313294249020828e-11,5.3132942493886564e-11,-0.004127275267621509,-1.0,-0.046367618127273635,-0.046367618127273635,6.59599143504206
