Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.01643836,6.659015585621731e-05,5.462808458721662e-05,0.00011643671545685016,0.9999054925360247,5.7508062040220955e-05,1.0298123169480422e-05,8.402644431384965e-05,,,0,,False,
0.03835616,0.0003535844082651381,0.0002615270349595235,0.0007644156169706613,0.9994656657072497,9.734628912320869e-05,-5.883873025612366e-05,0.000409456493661627,,,0,0.003322752459843324,False,0.0
0.05753425,0.000310070348440882,0.0002895428353337144,0.00047373769994617926,0.9995713634084002,0.00029978709236399317,-9.701623199233807e-05,0.00036916866659956343,,,0,0.004214635990612586,False,0.0
0.07671233,0.0003149656540692073,0.0002846565597476487,0.0005077558011606226,0.9996081826589551,0.00027922579538736624,-0.00011280928476277198,0.00038980923666631753,,,0,0.001814239671657945,False,0.0
0.09589041,0.00027548697297026986,0.00024273612675695992,0.000516705631387733,0.9996556021493427,0.0001547410444613424,-5.169076756620395e-05,0.00039457187733436637,,,0,0.0013719365248404565,False,0.0
0.11506849,0.00038585366837307723,0.00034956479496163137,0.0007130706503056042,0.9995251151895009,0.0002566162090674248,-0.0001299012988350036,0.0005651154725397993,,,0,0.0016999543070327604,False,0.0
0.13424658,0.00041673562009988984,0.00037554441874707023,0.0005855999765967436,0.9995171496294606,0.0003778462983221172,-0.00015126440624365842,0.0004629703830458831,,,0,0.0011169931607974415,False,0.0
0.19178082,0.0005392816160039446,0.0004733327321728418,0.0008806598147039352,0.9995167403088245,0.0004143330632013021,-0.00027082113883031885,0.0007208462166942051,,,0,0.004723728607666573,False,0.0
0.26849315,0.0003656747921300916,0.000309647923436625,0.0006311830098523069,0.9996503319537872,0.0002597168790330826,-0.00024387163003300924,0.0004980707698817171,,,0,0.0061406548206278735,False,0.0
0.34520548,0.00043485267716998155,0.00037517708578904983,0.0007258380101074074,0.999653529157262,0.00026739803111585107,-0.00025931742528615087,0.000581574619275835,,,0,0.007822303743604882,False,0.0
0.44109589,0.0006728280567111885,0.000595144092387638,0.0012260791314213232,0.9994938768939351,0.00047189919333850614,-0.0003158944752179547,0.000975939925925378,,,0,0.007511307230319321,False,0.0
0.51780822,0.0006120545534446582,0.0005442936192160379,0.0010772432043367614,0.9994505817865259,0.00043658465119634224,-0.000429271645708255,0.0008621017443013189,,,0,0.005048847828513753,False,0.0
0.69041096,0.0004216363084612497,0.00034682896269280187,0.0008644836540949441,0.9997007990542245,0.00024188734848986515,-0.0002310047821493938,0.0006831348814965808,,,0,0.012910486862735798,False,0.0
0.76712329,0.0007035052709593874,0.0006559067526082037,0.001111075852049087,0.9994385166925336,0.0005352609555598438,-0.0005188593364976781,0.000920049204687247,,,0,0.006126340184119797,False,0.0
0.93972603,0.0006245997884419449,0.0005233328172503359,0.0010955337569478196,0.999415717965245,0.0007898560650657582,-3.8957976779709545e-05,0.0004561255773299929,,,0,0.015503146042920843,False,0.0
1.18630137,0.0009621764996153764,0.0008603318281996987,0.0015684946286548818,0.9991582550607281,0.0011164564170122882,-0.000874765906418537,0.0005829434015230462,,,0,0.01920343434084025,False,0.0
1.68767123,0.0010583257634556,0.000736523701217684,0.0022080778186261973,0.9990358384371426,0.0003488553831571386,-9.196104772721259e-05,0.0002494050777074097,,,0,0.04385666137739955,False,0.0
1.76438356,0.0010432061820316496,0.000735171746971527,0.0019890333204060917,0.9990723038939322,7.986985660725485e-05,7.650972478299989e-05,0.0004539238849598564,,,0,0.00601257768838534,False,0.0
2.18356164,0.0004836809416427333,0.0004165969191423415,0.0007543584356566879,0.9997822483899205,0.00031246128794906736,-0.00031246128794906736,0.00048777425762937666,,,0,0.03394712828440899,False,0.0
2.68493151,0.004713039464534927,0.0037790867986106924,0.009179498744650988,0.98521064960249,,,0.002757939961828296,,,0,0.025497125736750947,False,0.0
