Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.02191781,0.0005273084459519444,0.0004852201827887686,0.0007581997140719346,0.9966740467518036,0.0005805409717045966,-7.299339610826114e-05,0.000546735996116151,,,0,,False,
0.04383562,0.0007205429314601296,0.0006414186564608049,0.0010919994212092235,0.9956992801827775,0.0006444628839530288,-0.00019898084297612466,0.0008136260759205111,,,0,0.0023047250398747655,False,0.0
0.06301370,0.0011079112801755772,0.0009070300775538981,0.002044341337677131,0.9920815431194522,0.0012500983842244496,-0.00024595466590588387,0.0006129986740425345,,,0,0.00548395622562225,False,0.0
0.08219178,0.0008615980374851546,0.0006523229376523682,0.0014605625690176961,0.9954019269063512,0.00021515772192706937,-8.264868631790989e-05,0.001049813597883266,,,0,0.0011004599942117717,False,0.0
0.10136986,0.0011514770440490857,0.0010846658475592084,0.0016960052368917636,0.9959730308479696,0.0013192702559965083,-0.0006776455010471596,0.0009882556383725427,,,0,0.001162616339845244,False,0.0
0.12054795,0.0012707408147389439,0.0010491812554431408,0.0021349361506142715,0.9919575757467864,0.0013102301566934077,-0.00036470919404964566,0.000584173224187805,,,0,0.001710361230662448,False,0.0
0.19726027,0.001224718944143002,0.001007764395642481,0.0024641398724239393,0.9944600921289881,0.001328022520752341,-0.0002908068937790406,0.0010634739213301217,,,0,0.003467648334819006,False,0.0
0.27397260,0.0011202541109696193,0.0009870025351255002,0.0017533461318730084,0.9957251239178343,0.001277138240996936,-0.0001372717236545508,0.0007372307412977352,,,0,0.008008503408863756,False,0.0
0.35068493,0.0007219142162418786,0.0006258220471242094,0.0011479467429708762,0.9987048194364075,0.0006769782868925289,-0.0004445392370631661,0.0008843641401830297,,,0,0.006018930167318866,False,0.0
0.44657534,0.0011038799250039449,0.0009300311834130355,0.0017213205589219627,0.9980692629066019,0.0012217928244575666,-0.0009358449607873298,0.0011198473157832116,,,0,0.008459924920212483,False,0.0
0.52328767,0.0008287277318451906,0.0006513257727891785,0.0017915819082026246,0.9982215585517605,0.0005651391867474514,-0.0004526672665671634,0.0005763729651950749,,,0,0.006883813910983895,False,0.0
0.69589041,0.0013576244051643656,0.0010011281885392038,0.0029818416510605517,0.9965679028092111,0.0009555327837016686,-0.0008097468066823552,0.0001596906132549241,,,0,0.015155658630897864,False,0.0
0.77260274,0.001023325404557397,0.0007560937575425714,0.002055305385047765,0.9979386975485257,0.0009705518061895335,-0.0006537234407075487,0.0007834709315019708,,,0,0.005661193607888221,False,0.0
0.94520548,0.0005712431374374774,0.000438879748902863,0.0011479074140957057,0.9992767303982764,0.0007633701983469379,0.0002270247712026404,0.0003144781149434282,,,0,0.015038023460978697,False,0.0
1.19178082,0.001118490143431212,0.0009121559358133592,0.0016957834695372487,0.9984855458689894,0.0013446469024440929,0.0013202595451691154,0.00033473724907440606,,,0,0.02221810277983842,False,0.0
1.69315068,0.0028976927212242044,0.002327189274692991,0.006227834065668764,0.9857199921720126,0.0026451273055339754,0.00190536926314754,0.0012914796479182862,,,0,0.04170491081996899,False,0.0
1.76986301,0.0005266875782257347,0.00042831393700237016,0.000988246902588641,0.9997003701885964,0.0003361992917757295,-4.839571034115364e-05,0.0005934354911432369,,,0,0.006921895910774523,False,0.0
2.18904110,0.005129250639194633,0.0036874380803145514,0.011397283589762913,0.9679612344918969,0.0037426217472323105,0.001661996007034025,0.0012128513912678088,,,0,0.031986305723615244,False,0.0
2.69041096,0.0064854780079192246,0.005025291811051484,0.01278261052793922,0.9528479646986204,0.00907578002870768,0.00581155653607196,0.007604022320511474,,,0,0.032183046759019035,False,0.0
