,maturity,prev_maturity,a_change,a_rel_change,b_change,b_rel_change,rho_change,rho_rel_change,m_change,m_rel_change,sigma_change,sigma_rel_change,param_stability
0,0.043835616438356165,0.021917808219178082,-1.0333801956502464e-19,-1.0333801956502357e-14,0.01390145529290876,0.25260988129046436,-0.0017796249518846619,-0.0035992752776779478,0.0016259535130059679,0.27261148464009133,0.00913537933483527,0.061283810361126755,0.3766927579316601
1,0.06301369863013699,0.043835616438356165,0.0,0.0,0.01253360480088761,0.18182359102361256,-0.008584345014874872,-0.017299494067873337,-0.008962783787470075,-1.1808183811619795,0.05765568653662237,0.36444314274793665,1.2492037241113705
2,0.0821917808219178,0.06301369863013699,0.0,0.0,0.0013572227430614786,0.01665991217718266,0.06571213957457206,0.1301736305462187,0.03364574724163592,24.514767929835806,0.0035047728954801516,0.0162364871698691,24.51512457655447
3,0.10136986301369863,0.0821917808219178,0.0,0.0,0.007108550865299254,0.08582759738147322,-0.0013419188308884666,-0.0030561248155995912,0.0013698628673317961,0.04244572976664177,-0.0027887500246929764,-0.012712969218482608,0.0966383771228473
4,0.12054794520547946,0.10136986301369863,0.0016178285073286851,161.7828507328685,-0.0005360113455681048,-0.005960174660612531,-0.001594256161379537,-0.0036197427755619007,0.010074535509674902,0.29945287608838594,0.00260100116135481,0.01200976535641137,161.7831284656694
5,0.19726027397260273,0.12054794520547946,0.0012443342017875976,0.7644135707081251,0.006029089162845044,0.06744238601836731,-0.007537097692334793,-0.01705118452777148,0.04796536205236017,1.0971617257560333,0.0060904412754582415,0.02778804753114406,1.3392921090852237
6,0.273972602739726,0.19726027397260273,0.006268038894567495,2.182341158692944,0.007652951613881437,0.08019840734451104,0.0015621828091465506,0.0034748771426094493,-0.017926382198469704,-0.19552561045459946,0.011069549913972937,0.049140058943090585,2.1931032355941635
7,0.3506849315068493,0.273972602739726,0.003956553158960138,0.4328737297616639,-0.00040223741432492133,-0.0039022555584036613,-0.008806408591763293,-0.01965704263512,0.054581746038186954,0.7400246742852696,0.006522941453497244,0.02760042190771579,0.8580090877618252
8,0.4465753424657534,0.3506849315068493,-0.013086754762643916,-0.9992364520691398,0.02127077688381762,0.20716416750672118,-0.006415590732839316,-0.014044357509704912,-0.006461285793262814,-0.05034569265829776,0.13632380466774188,0.5613318240757166,1.1658541199094123
9,0.5232876712328767,0.4465753424657534,0.006822968104698846,682.2968104698846,-0.002490732250636271,-0.020095184381905756,-0.002866308078213531,-0.006187726930494398,0.015277507208412602,0.1253517277043336,0.0016358251866672169,0.004314094412398996,682.29682232233
10,0.6958904109589041,0.5232876712328767,0.012711381480078898,1.8603015973889336,0.007748777238813315,0.06379905343512787,0.0002618113866296179,0.0005617172838545673,-0.012366749136705199,-0.09016647590420428,0.0017120411819213643,0.004495700840738274,1.8635833420312535
11,0.7726027397260274,0.6958904109589041,0.019112818919371083,0.9779204386651598,-0.021886550433677918,-0.16939429393978703,-0.16924796511074586,-0.36332621236858387,-0.003704400645935607,-0.0296855815352614,-0.028155814459263018,-0.07360430381147601,1.0598714898812864
12,0.9452054794520548,0.7726027397260274,0.01354608394339641,0.3504158340500959,0.00588155107738593,0.054804777937286366,0.000362046516496628,0.0005700827026346862,-0.011563939620685346,-0.09550386340168666,0.0019196278932834265,0.005416960112894371,0.3673492572655894
13,1.1917808219178083,0.9452054794520548,0.01998737181928107,0.3828759872646774,0.008002070388816548,0.07068981227693713,0.0003748851751167459,0.0005906353164612936,-0.013266499698013537,-0.12113363791784337,0.0031262601809453616,0.008774401398264265,0.40785017885105324
14,1.6931506849315068,1.1917808219178083,0.05109943327633669,0.7078403019132551,-0.0191725235312471,-0.15818673791264456,-0.3646597493400021,-0.5748645919293198,-0.02960460582037372,-0.3075706207756855,0.012724385104936231,0.0354025977391007,0.9759012587394138
15,1.7698630136986302,1.6931506849315068,0.00797888108756456,0.06471633841821518,-0.00011962960888439733,-0.0011725023186012818,0.0003193579606840524,0.0003196776383223748,-0.004990897193775129,-0.07488394298787059,0.001034512032402568,0.002779870865348,0.09902027071857149
16,2.1890410958904107,1.7698630136986302,0.031597336158085965,0.2407068761862422,0.007593116139049755,0.0745082872084696,0.002219782055285835,0.00222271461150285,-0.02805123987289409,-0.4549523607345458,0.004747328829346531,0.01272133773243413,0.5202304379195453
17,2.6904109589041094,2.1890410958904107,0.028389291383740828,0.1743104360958267,0.018964556722589274,0.1731878672184414,-0.0025391400159698874,-0.002548158304994118,-0.029142149803691578,-0.8671634895350723,0.0084527607046464,0.02236619370412063,0.9015860595626969
