Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.02191781,0.0004848194835668176,0.00041891129190411443,0.0008469509029939313,0.9971884435063498,0.0005756983562629736,3.32323335569493e-05,0.0003617159933341967,,,0,,False,
0.04383562,0.0006013608166588743,0.00052634287566592,0.0009428142302561077,0.9970043457977213,0.0005641992156063633,-0.00011494178239420637,0.0004443506239273235,,,0,0.0019186119365804093,False,0.0
0.06301370,0.0010276716313972257,0.000740720350267382,0.001976273969132653,0.9931869853303954,0.0012578336468906444,-0.00010277896885604789,0.00017909971264151552,,,0,0.0049878410319549055,False,0.0
0.08219178,0.0007843086549984228,0.0005399013343169196,0.0017031236439021928,0.9961898639474525,0.00017352786861730927,5.0115181855530516e-05,0.0006657265064969091,,,0,0.0013350512111780354,False,0.0
0.10136986,0.0009714807858993716,0.0008591135032495696,0.00138148771280008,0.9971336041576574,0.0012102177439891762,-0.00040090030261026355,0.0005821771070577395,,,0,0.0010803062651414137,False,0.0
0.12054795,0.0011742145973281106,0.000961176002076721,0.002094291905064473,0.9931329853971477,0.0013260377029298733,-0.0002153977046363267,0.00041330220948274343,,,0,0.001373249756530609,False,0.0
0.19726027,0.0011529263351862998,0.0009597283977026945,0.0022739580058863916,0.9950905505789701,0.0012392843608195992,-0.00020175834742606862,0.000711620554784247,,,0,0.004311672604131546,False,0.0
0.27397260,0.0010416850683456402,0.0008511245245551163,0.0019030012423756695,0.9963037331658547,0.0012659952020541365,5.507216398461731e-05,0.0003013895083044036,,,0,0.007371778355634118,False,0.0
0.35068493,0.00043104604983078276,0.0003805938725893019,0.000709895907329193,0.9995382504625561,0.0005562325700133312,-6.468056808667012e-05,0.00040197687900539106,,,0,0.007149227557658136,False,0.0
0.44657534,0.0008361303124492755,0.000637259201728063,0.0014895176255922474,0.9988922866082559,0.0010546746144477635,-0.0007059827642251597,0.0006848720115030659,,,0,0.007841542310385974,False,0.0
0.52328767,0.0006328448175395173,0.0005079262789518283,0.0012048923704012435,0.9989629247175685,0.0005777038118006393,-0.0003628180030043014,0.0005149183368225403,,,0,0.006128927369985437,False,0.0
0.69589041,0.001356705658324887,0.0009857375817790576,0.0030325400812017816,0.9965725464521668,0.0009623080479978824,-0.0008049378054104569,0.0001828706811164119,,,0,0.015179870966339035,False,0.0
0.77260274,0.0008464085286601503,0.000586809684698977,0.001601616588818508,0.9985898209133747,0.0009378996232441299,-0.0006411197088260351,0.0006487198586271382,,,0,0.005495516088614649,False,0.0
0.94520548,0.0005384382461792135,0.00043581805004781933,0.0011246404458024883,0.999357415829369,0.0007202749674542154,0.00030294980478038264,0.00024729262379520356,,,0,0.014914669481799647,False,0.0
1.19178082,0.0008905959542499343,0.000692130963406106,0.0017280044443948595,0.9990398187136361,0.0012238522227918946,0.000814938063647283,0.00030520819567180386,,,0,0.01941356512236228,False,0.0
1.69315068,0.002281425454574218,0.001612669186432606,0.004955085381555396,0.9911481030104333,0.0014135747316695066,0.000822562548239758,0.000185121767442631,,,0,0.03668151217534345,False,0.0
1.76986301,0.00043031277857993763,0.00039001701777282335,0.0006116291462356926,0.9997999920053053,0.00021836976066305728,1.4620625960484745e-05,0.00048494515960282155,,,0,0.00493197779920837,False,0.0
2.18904110,0.00512284908072981,0.0037513746837612993,0.011151837610374526,0.9680411565150993,0.0038065580267052463,0.001369761297961014,0.0012096319614884091,,,0,0.03129476149940488,False,0.0
2.69041096,0.005881282039665572,0.004913202165982712,0.01185152431566494,0.961224226037679,0.008914438421867496,0.003776588121735258,0.006068440111895098,,,0,0.02162044451988676,False,0.0
