,mean_residual,std_residual,max_residual,min_residual,rmse
0.02191781,-2.110405804399437e-06,0.00048481489027600675,0.0008469509029939313,-0.0006442136119457018,0.0004848194835668176
0.04383562,-3.806647958840235e-06,0.0006013487683898136,0.0009428142302561077,-0.0008166105505416684,0.0006013608166588743
0.06301370,1.9755288757021105e-06,0.0010276697325815804,0.0015554440540457362,-0.001976273969132653,0.0010276716313972257
0.08219178,6.564552386951095e-05,0.0007815566079954364,0.0010068064046142005,-0.0017031236439021928,0.0007843086549984228
0.10136986,4.088875900603643e-05,0.0009706199187934517,0.0012379607986903185,-0.00138148771280008,0.0009714807858993716
0.12054795,4.377160404089777e-05,0.0011733984690880178,0.001674510364303449,-0.002094291905064473,0.0011742145973281106
0.19726027,4.25407483960194e-06,0.001152918486803543,0.0014606119306636856,-0.0022739580058863916,0.0011529263351862998
0.27397260,1.3785811286370214e-05,0.0010415938426380207,0.0019030012423756695,-0.0015532145420105586,0.0010416850683456402
0.35068493,9.885329385764846e-06,0.000430932683069707,0.000709895907329193,-0.000540513183835703,0.00043104604983078276
0.44657534,1.0003385670663556e-05,0.0008360704705176752,0.0011106279777210598,-0.0014895176255922474,0.0008361303124492755
0.52328767,7.171106370026763e-06,0.0006328041863958034,0.0012048923704012435,-0.0009489871979045938,0.0006328448175395173
0.69589041,2.928577728258594e-06,0.001356702497514932,0.0030325400812017816,-0.001497583370886249,0.001356705658324887
0.77260274,5.1717005980328815e-05,0.0008448270525267707,0.0014914219031512826,-0.001601616588818508,0.0008464085286601503
0.94520548,-2.1949639004755633e-06,0.0005384337722338959,0.0011246404458024883,-0.0006068904558444305,0.0005384382461792135
1.19178082,-9.097084627183807e-07,0.000890595489634247,0.0017280044443948595,-0.0011388368363471624,0.0008905959542499343
1.69315068,4.353721487476009e-06,0.0022814213003933288,0.003237523669950726,-0.004955085381555396,0.002281425454574218
1.76986301,-1.3495887407661517e-06,0.0004303106622190731,0.000606235660596588,-0.0006116291462356926,0.00043031277857993763
2.18904110,-4.932224898418491e-06,0.005122846706382284,0.006731767484929568,-0.011151837610374526,0.00512284908072981
2.69041096,-1.411885082201747e-06,0.00588128187019406,0.01185152431566494,-0.007199794965607964,0.005881282039665572
