Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.02191781,0.000483337735745167,0.0004105820397874196,0.0008501284306904376,0.9972056030949249,0.000575023189920665,3.874089392601043e-05,0.00032208440430675435,,,0,,False,
0.04383562,0.01258258444298075,0.01257237251127399,0.013687961554918932,-0.31147837309192283,0.012629002241491603,0.012613892011593773,0.012597525041177096,,,0,0.012913845910553718,False,0.0
0.06301370,0.009352127172941854,0.009296925540207347,0.010973441152909501,0.43577620779661863,0.009361392325462112,0.009271066553775674,0.00932582517015159,,,0,0.0026351494960313304,False,0.0
0.08219178,0.013496437666672564,0.013481553007727208,0.014263683578199897,-0.12824852684576427,0.01361368552380394,0.01360994946495216,0.013760681174328238,,,0,0.004719702426247578,False,0.0
0.10136986,0.015045693017960217,0.015022521955381438,0.016400725657770808,0.3124692492937923,0.014826363705856745,0.01478043344015983,0.015137246824457093,,,0,0.002648553314867984,False,0.0
0.12054795,0.016410939282709494,0.016372971807649427,0.018047893454772507,-0.3413431576457875,0.016297397207920613,0.01623893649755122,0.016460821098923033,,,0,0.002895252778810989,False,0.0
0.19726027,0.01642849142852368,0.016391407254445496,0.01763679189908716,0.0031609509687157145,0.016319272767907192,0.016271489051216198,0.016609787715980793,,,0,0.0047428755145136545,False,0.0
0.27397260,0.01328868602057606,0.013248536840256795,0.01524729515552748,0.3984738418205611,0.013426691026878426,0.01336414298569867,0.01332553366240048,,,0,0.004419858514634119,False,0.0
0.35068493,0.011606927271962728,0.011599962051878196,0.012373456566145427,0.665193673031557,0.011607914062440028,0.011594648033772985,0.011722237412802282,,,0,0.006024367434113075,False,0.0
0.44657534,0.008159317749350747,0.00811664092559179,0.009280806175137449,0.8945158610786209,0.0074527688552246925,0.007410611278649372,0.008286829659973164,,,0,0.0045919044136677675,False,0.0
0.52328767,0.01322318729162372,0.013208404592574056,0.014278718249027156,0.5472190711198615,0.012847081916234468,0.01283804345947003,0.013457382508543557,,,0,0.010847167872614638,False,0.0
0.69589041,0.0013529297112997078,0.0010132431181065406,0.0029783264070719767,0.9965915982976377,0.000968788223925767,-0.0008241432891404749,0.00025039754113377003,,,0,0.0019044612624986301,False,0.0
0.77260274,0.008447902366237265,0.008412920450657993,0.009588314863751016,0.8595208146357245,0.007750176908381583,0.007719938073864549,0.008421813163274847,,,0,0.01225905748973355,False,0.0
0.94520548,0.006125927569773194,0.006102433220676846,0.007244830016836401,0.9168232520667963,0.006460370878085936,0.006427480006349985,0.006180552326678262,,,0,0.012346525358750457,False,0.0
1.19178082,0.0008893373694776058,0.0006681785281797474,0.0017451447567616019,0.9990425306407206,0.00123437293280539,0.0008512249404042591,0.00026107090858818496,,,0,0.013669754525088437,False,0.0
1.69315068,0.002620397359067003,0.0020993874843867506,0.005797101645500735,0.9883222790845102,0.0021613718303230165,0.0015452005501386072,0.001083066104525273,,,0,0.04206970226291801,False,0.0
1.76986301,0.0004258914421681666,0.0003835467033587646,0.000622400377610216,0.9998040809364248,0.00023405480049123217,2.4945763593769987e-05,0.00046950301330973734,,,0,0.006440998369774159,False,0.0
2.18904110,0.005122257446765079,0.00378922170954802,0.011137793777433014,0.968048537894152,0.0038392003905526394,0.0013822687770602693,0.0013144848751926112,,,0,0.03058990147032062,False,0.0
2.69041096,0.00625561369083118,0.005023647080402739,0.012443178806049504,0.9561311444601347,0.008994121207551402,0.0049029031445716464,0.007206033434330204,,,0,0.027823062812460192,False,0.0
