Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.01917808,0.0003860024216663181,0.0003222387995960714,0.0007339304142105554,0.9980811950897971,0.0002358260806901835,-0.00017514129115756144,0.0006142583875600135,,,0,,False,
0.04109589,0.0007777061471943046,0.0006993035860075735,0.0012708072291279827,0.9975018209218971,0.000535709126994616,-0.00046705440101563927,0.0009086057989136941,,,0,0.004388697908439958,False,0.0
0.06027397,0.0009939288859148001,0.0009639863137418537,0.0013196002034378054,0.9972057622902559,0.0009181331040594615,-0.0009090984939645799,0.0011499382991291916,,,0,0.00428270882825346,False,0.0
0.07945205,0.0008926217337389069,0.0008780800100385167,0.0010775483688703694,0.997918834989843,0.000874162391201237,-0.0008673641981943245,0.0009527584294033007,,,0,0.002208007185556273,False,0.0
0.09863014,0.0009656604238594201,0.0009353423730124275,0.0012946019482763943,0.9978509351698495,0.000897075799953106,-0.0008965652874605885,0.0011188305467684852,,,0,0.0019100073376218836,False,0.0
0.11780822,0.0009202524448275442,0.0008918608392046902,0.001185857434806245,0.9982131169196722,0.0009230631116092064,-0.000920290013000322,0.000994400155105879,,,0,0.0018163685337844182,False,0.0
0.13698630,0.0008451869068882453,0.0007383658611409104,0.0015571179827022982,0.9982587481181329,0.0005755331285095754,-0.00037310248637871984,0.0012709802649875806,,,0,0.001644703187339381,False,0.0
0.19452055,0.0006342589582952827,0.0005813567916761967,0.00094448040607642,0.9988973095628366,0.00043416846813285146,-0.00043023985968685535,0.0006903415593771613,,,0,0.0054318552197019365,False,0.0
0.27123288,0.0009555516360472686,0.0009179153428359623,0.001417734796575268,0.9988035390703771,0.0006510659778444108,-0.0006481072960107526,0.0010888946776818251,,,0,0.008380934730791375,False,0.0
0.34794521,0.0009328138341304902,0.0008762061059174796,0.0014796555131642575,0.9989568398305406,0.0007154501133706423,-0.0006875340717790376,0.0010781125608501656,,,0,0.009480933998044852,False,0.0
0.44383562,0.0004659747565521849,0.00044755630039085395,0.0005893022901935357,0.9995803195814237,0.0005056334533851179,-9.213374514248363e-05,0.0004370137354838333,,,0,0.008189115067565304,False,0.0
0.52054795,0.0010238191986993673,0.0009668246718539575,0.0014894798748205096,0.9989451746618588,0.0009956823231077208,-0.0009696877211483046,0.0010776578533643617,,,0,0.006848597174196544,False,0.0
0.69315068,0.001021793318734444,0.0008487913404247296,0.0019979321975666514,0.998489046272221,0.000841171758854225,-0.000565033531189941,0.0005190421562116745,,,0,0.015501936142250483,False,0.0
0.76986301,0.0011636739278469321,0.0009200217242856999,0.0020888095750812713,0.9986680544666479,0.0006267566272690483,-0.0006267566272690483,0.0007159384722397352,,,0,0.006273141675816954,False,0.0
0.94246575,0.0012986871878403958,0.0009133428889411881,0.0023979093597709666,0.9983892107757617,0.0003903777168295375,-0.0003903777168295375,0.00033791987218357,,,0,0.01580089386765761,False,0.0
1.18904110,0.0017090958440686519,0.0010976774488904498,0.003656232907579521,0.9974123116726322,0.0001821187153406012,-0.0001821187153406012,0.00025381916713909544,,,0,0.023286997594305747,False,0.0
1.69041096,0.0009688847272402176,0.000749556443191903,0.0019142893093451463,0.9992033063860006,0.001093345516662625,0.001093345516662625,0.0005073040932922633,,,0,0.047283819701709695,False,0.0
1.76712329,0.0006020071563531129,0.0005096745123103208,0.0010039808701814978,0.9996922305173175,0.0008593465802896327,0.0008593465802896327,0.00037481757866325517,,,0,0.005548857156163489,False,0.0
2.18630137,0.001608645919483346,0.0011117954921319173,0.0033331822417618784,0.9966950174991884,0.0018650805414979765,0.0018650805414979765,0.0002185919164616762,,,0,0.033575266699822554,False,0.0
2.68767123,0.002824862213215432,0.0022913711909314316,0.005485979404722063,0.9935344951942283,0.0012020900632168652,-0.0012020900632168652,0.0011017222657898032,,,0,0.030752664172057798,False,0.0
