Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.01643836,0.00028471927601212956,0.0002559900103060898,0.0004894345095428111,0.9982722544303773,0.00017647253106134887,-0.00016535535603682503,0.00041725575248403786,,,0,,False,
0.03835616,0.0007772874374339311,0.0006858751235122382,0.0012694011434424834,0.997417798478267,0.0003497977174322384,-0.00034374251345458675,0.0010456623529733176,,,0,0.003837418541228389,False,0.0
0.05753425,0.000769394505567315,0.0007019301598915964,0.0012583776776733321,0.9973608326519444,0.0005239858743704042,-0.00048037339991007416,0.0010938643966448673,,,0,0.0031785318361205305,False,0.0
0.07671233,0.0007235067988482375,0.0006621869181908008,0.001204298453060068,0.9979325144153929,0.0004909160018235027,-0.00046003643799709626,0.0010417158194399893,,,0,0.0016783621678682862,False,0.0
0.09589041,0.0005652324231550632,0.00048232191449019225,0.000996794978420347,0.9985501855281387,0.0003635627185328745,-0.0003493518971436407,0.0007755178750278188,,,0,0.001524137993066525,False,0.0
0.11506849,0.0007108346256803004,0.0006245109887622087,0.0013202750360880242,0.9983883150109774,0.00045803525093935136,-0.00043340920834096633,0.0011005016485732234,,,0,0.0014120824359088353,False,0.0
0.13424658,0.0007401440663245765,0.0006623619758144057,0.001177609711416866,0.998476916032396,0.0005827538861931139,-0.0004875660020647471,0.0010052289247209345,,,0,0.0010956172265141895,False,0.0
0.19178082,0.0009588584688411143,0.000876682814764228,0.00152699671666294,0.9984722286633764,0.0005735773457824665,-0.0005411907608028448,0.0013881729511770388,,,0,0.004907814738584131,False,0.0
0.26849315,0.0006199272112256727,0.0005688769883067642,0.0010759490863794796,0.9989950434153575,0.0004571258934530716,-0.00045523924180352016,0.0008640829432481975,,,0,0.00603978597008769,False,0.0
0.34520548,0.0007205746301620844,0.0006565246579106204,0.0012811505597017242,0.9990486499811181,0.0004910879159028251,-0.00048632496579319634,0.0010718394781653736,,,0,0.007643853816586138,False,0.0
0.44109589,0.0010964453537503954,0.0009871568140185794,0.0019161350785355802,0.9986559297713482,0.0006759074932630618,-0.0006241382452153744,0.0016892019851959996,,,0,0.0075171753147625225,False,0.0
0.51780822,0.0008439972321393302,0.0007794545952473642,0.0014468187034062385,0.9989552681604014,0.000623386954594661,-0.000621850051542347,0.001178776766220745,,,0,0.005287751460012272,False,0.0
0.69041096,0.0005577934508083589,0.00048764508584552794,0.0010103468749229072,0.9994763588367274,0.00039266058447983473,-0.0003868383774519729,0.0007723104616186886,,,0,0.013095435295481093,False,0.0
0.76712329,0.0009140415736765987,0.0008719901402900525,0.001449872037420058,0.9990521621731058,0.0007128037102346348,-0.0007034363995062817,0.0012225879279913745,,,0,0.006187329210633155,False,0.0
0.93972603,0.0011787427803395857,0.0009152614196765348,0.002179613722872051,0.9979190724550524,0.0013922572351507984,0.0003178058148444925,0.0003566515405765196,,,0,0.014015281519493633,False,0.0
1.18630137,0.0012887473279755773,0.00122020890540093,0.0019138647931088992,0.9984898969702595,0.0013970057575932039,-0.001202070993676238,0.0011631719349144548,,,0,0.013227158644360734,False,0.0
1.68767123,0.0012323238233833882,0.0010420888051242614,0.0022654423127015655,0.9986927436333343,0.00032676171445615907,0.00020224810980509766,0.0010789855277653915,,,0,0.04295156367028191,False,0.0
1.76438356,0.0011508657680875595,0.0009629666560954019,0.002036185727940565,0.9988709458421622,0.00023090360117010927,0.00010420674720325318,0.0009196947204180935,,,0,0.0058354693441994565,False,0.0
2.18356164,0.0006654893465926479,0.0005714652993872535,0.0010753212139260337,0.9995877832458484,0.0006473443646455579,-0.0006473443646455579,0.0005970966372411772,,,0,0.0343241463142,False,0.0
2.68493151,0.002666407102109189,0.002057638852427736,0.0057217034685875245,0.995266309483895,,,0.00126488613161782,,,0,0.023341662186781464,False,0.0
