Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.01095890,0.0027455949206169937,0.0018306423027956752,0.0062581934549481855,0.9068435640731332,0.003459381466947022,-0.00027142784677134226,0.0005139488022976019,,,0,,False,
0.02739726,0.0007815600390703246,0.0005932829954766975,0.0016389295974752992,0.9975905949984959,0.0010007608151606554,-0.00012421511446150885,0.0002911309754283511,,,0,0.004172034467217759,False,0.0
0.04931507,0.0028924269522193798,0.001808167769008857,0.00746766509629275,0.9686251819420546,0.0038406591304792023,-0.0012374740893638632,0.0004822684329428225,,,0,0.004090201696183982,False,0.0
0.06849315,0.004010512189999298,0.0025277813578185203,0.008052454265817768,0.9214222893947492,0.005962804478349258,-0.0005651054002180645,5.0824384462852125e-05,,,0,0.00405385490486793,False,0.0
0.08767123,0.07806486040494454,0.07780949458280333,0.08452828280071738,-27.870127807952006,0.07373027723711575,0.07348448164114406,0.08446505753025003,,,0,0.0717288100001979,False,0.0
0.10684932,0.09133319090106343,0.09117381235945261,0.09738773660569972,-50.380072018568725,0.08612909640243498,0.08605199881817116,0.09599136717069935,,,0,0.009870520328671084,False,0.0
0.12602740,0.11099289916955207,0.1108982912125035,0.1180216191765003,-46.535479497213736,0.11040629951495808,0.11020189293622358,0.11082884608361859,,,0,0.017834318692574513,False,0.0
0.20273973,0.10763537702452972,0.10751773353335244,0.11562616797827355,-34.936111306672124,0.10708527652075228,0.10682694856479087,0.10754816074599594,,,0,0.004898809866757781,False,0.0
0.27945205,0.10356731581239291,0.10341256679025536,0.11257261491718296,-29.61241559962649,0.1030045832969713,0.10266481774806745,0.10343941022636559,,,0,0.003835152172059486,False,0.0
0.35616438,0.13953399749261114,0.13943357699733036,0.14675596761842144,-34.727466740047625,0.13467588422939436,0.13451451392967978,0.13897995241762565,,,0,0.04276140474956169,False,0.0
0.45205479,0.14627528050230112,0.1461087192548998,0.15775040339570043,-37.057174112276094,0.145828107788571,0.14545631346533675,0.1460729110128734,,,0,0.01255590413206309,False,0.0
0.52876712,0.1422073562864502,0.14209495883393422,0.1490468770368888,-43.88045782292313,0.1354688915854885,0.13545267069731787,0.141861439206324,,,0,0.001999990945227126,False,0.0
0.70136986,0.6738896325932302,0.6738530998870998,0.6834057641619822,-706.3909789069152,0.6761721616674394,0.6761721616674394,0.6742451353466435,,,0,0.5390417138928871,False,0.0
0.77808219,0.669295752588345,0.6692531368782518,0.6795809265011719,-676.88398015813,0.6714784778891191,0.6714784778891191,0.669683912949862,,,0,0.0019999015209876125,False,0.0
0.95068493,0.6690470958739202,0.6689774745619692,0.6849503644613191,-748.9185582362288,0.6769337920708767,0.6768857517104607,0.6685994346541747,,,0,0.011281718346701664,False,0.0
1.19726027,0.6490973868952995,0.64899330779095,0.6689183733327942,-524.4317908975959,0.6593121720287445,0.6592411482145757,0.6485477462094653,,,0,0.0020000352002617072,False,0.0
1.69863014,0.9337239414579518,0.9337175767990287,0.9397900326813163,-3210.352969749651,,,0.9351137310105353,,,0,0.31019421144621184,False,0.0
1.77534247,0.9556304389711254,0.9555141342252421,0.9812708818365165,-1620.5112220403068,0.9654474350883473,0.9653155848828869,0.9549867490163992,,,0,0.021541693826571562,False,0.0
2.19452055,1.751239656619813,1.7512033670218699,1.7684020306760297,-4179.105225517568,1.754149072205125,1.754149072205125,1.7512034717927925,,,0,0.8125320349241227,False,0.0
2.69589041,1.7200003293165456,1.7199268724506835,1.7424865417155453,-3961.884008006291,1.7227664377056402,1.7227664377056402,1.71987676369555,,,0,0.0033186498937891606,False,0.0
