Maturity,rmse,mae,max_abs_error,r_squared,atm_rmse,atm_bias,left_wing_rmse,right_wing_rmse,wing_asymmetry,arbitrage_risk,min_calendar_diff,has_calendar_arbitrage,calendar_arbitrage_severity
0.01095890,0.0026732211758193,0.002002295939098798,0.005604731966097802,0.9116900325908892,0.0027395675733271853,-0.0009800488214748884,0.002287455295632151,,,0,,False,
0.02739726,0.0016664219449166813,0.001471725678897735,0.0027308830419464063,0.9890464456382363,0.0015347988672549996,-0.0008060999246752875,0.0013339854169031819,,,0,0.0017360964709244656,False,0.0
0.04931507,0.003272425604224057,0.002372598649065881,0.008316952509696447,0.9598397894880657,0.004257240438081654,-0.0016225640327262826,0.001306376571449327,,,0,0.004076748256102953,False,0.0
0.06849315,0.004353680106387458,0.0033320637587719274,0.008972042877042112,0.9073996302825585,0.006234842787075223,-0.0013358765955232461,0.0019666374510934562,,,0,0.0022093155170850552,False,0.0
0.08767123,0.004592415007204049,0.003368146415948132,0.009478136227448867,0.9000875090679475,0.006641053375269556,-0.0013069921007334469,0.0018532537530215663,,,0,0.002221529921460016,False,0.0
0.10684932,0.003847947794162682,0.0030877085795477893,0.007708258721261817,0.9087998002538532,0.005476930646279295,-0.0034745618124929593,0.001993995191654366,,,0,0.0028037891876554616,False,0.0
0.12602740,0.0047532955454764195,0.003362635869451952,0.009918867733580361,0.9128199478148965,0.006946574673745692,-0.0012176983536132668,0.0012132457252926367,,,0,0.001001062333916565,False,0.0
0.20273973,0.005204449247776657,0.004014757706133759,0.010298357351909225,0.9159823437134912,0.007302465922184313,-0.0012291516859653587,0.002259331592994255,,,0,0.006746141410500662,False,0.0
0.27945205,0.005809947719259305,0.004315986381389092,0.011733741435757929,0.9036622257552649,0.008324221569355313,-0.0014126844293052391,0.0020827384856881757,,,0,0.008157348619083009,False,0.0
0.35616438,0.005619694872010282,0.003982401390321651,0.012612863729436138,0.9420481076327931,0.00892947834676995,-0.005995451305220719,0.0011106104311853604,,,0,0.00946505289166738,False,0.0
0.45205479,0.007179610531701942,0.00527551178612732,0.014316669548478822,0.9083153925550349,0.010352308612185073,-0.0013677360015591153,0.0025200255834159015,,,0,0.004554141312146279,False,0.0
0.52876712,0.006534503832140938,0.006070790737570222,0.009110175072238783,0.9052370903592573,0.007453220364727907,-0.007205827893243637,0.0033225161979624435,,,0,0.0050138252884306955,False,0.0
0.70136986,0.0072169627922716246,0.004898685068392028,0.016145883266674058,0.9188682395786619,0.0016320940669009437,0.0016320940669009437,0.0017132699725772907,,,0,0.011063996869973378,False,0.0
0.77808219,0.007745452604043205,0.005334701813883759,0.01719804793207226,0.909215264134493,0.0016596105467998057,0.0016596105467998057,0.001866719281616412,,,0,0.00647261517801051,False,0.0
0.95068493,0.009697526675442136,0.006589458997041656,0.019166974833090114,0.8424484474285736,0.010959240608385802,0.007306147283766648,0.0008101427970030812,,,0,0.010920020283708393,False,0.0
1.19726027,0.011678183856417683,0.007836060426148067,0.02261125331321201,0.8299223521329385,0.013796701709414926,0.009764824545977546,0.001065696351895548,,,0,0.022729001846164415,False,0.0
1.69863014,0.0016033466265544779,0.0011301731936232962,0.002673100965041114,0.9905309611512707,,,0.0003478456017017518,,,0,0.03875557986686909,False,0.0
1.77534247,0.014970822198032266,0.010104346802258215,0.028500787003014838,0.6020474293246206,0.0185873117293308,0.01092647804531234,0.0020970065171475767,,,0,0.001994744481512989,False,0.0
2.19452055,0.011722493638102037,0.008213406621501804,0.02316301829165132,0.8127007409292392,0.001089976163282269,0.001089976163282269,0.003816765205630794,,,0,0.021077357142296416,False,0.0
2.69589041,0.016211838109894627,0.011189884472732179,0.03472046828896064,0.6479382711542649,0.00241017292215856,0.00241017292215856,0.003909328983868325,,,0,0.030970088741042234,False,0.0
